decimal_date;T1;T2;T3;T4;T5
1964.29;6.238113391007911;1.3587049364447357;8.952250383294102;20.055768219970165;15.689878311626655
1964.373;6.552117623400402;1.5095067114658622;9.384700609670364;20.67520061175533;14.810064973987418
1964.456;6.888592899034201;1.6822251922252294;9.86757556138626;21.39653031874982;14.318843761258066
1964.54;7.252599377679356;1.8589493723242985;10.37444045187043;22.039826085040023;14.351113531052214
1964.624;7.667501567741009;2.059976705786443;10.954734621399597;22.754825833736017;14.813334561888484
1964.708;8.108474318711812;2.301237223062481;11.576724585991265;23.543330537750887;15.435818214313128
1964.791;8.550852868020197;2.581474588529214;12.156528053578668;24.32591583964717;16.009435820109136
1964.874;9.052736891742304;2.8853612943303;12.87911909294116;25.18992739524692;16.582483364856742
1964.958;9.609486697384142;3.2100762651889374;13.585706250506624;26.034699318897367;17.214398358497654
1965.042;10.217511837142409;3.59285527002896;14.408180607814169;26.914513627775325;17.860141704473026
1965.123;10.89408705380711;3.968719927800684;15.302279059444889;27.859384715121273;18.51762666072351
1965.204;11.58307152382765;4.444181976293604;16.173658260644537;28.872228927678183;19.278189924960586
1965.288;12.326898699509115;4.986581305303268;17.194622579422848;29.941512187705225;19.94342214328661
1965.371;13.17969179589531;5.5523142185941925;18.23235605767207;31.022370165972436;20.693015810144377
1965.455;14.11113608188023;6.214957121122532;19.391479812099018;32.168918917935045;21.479955051641664
1965.538;15.0880389501869;6.937690874044202;20.66692304805453;33.3651158556796;22.29698758744734
1965.623;16.208945579937296;7.683544795393301;21.99458901858488;34.65473717691393;23.193866221340745
1965.707;17.337800150150546;8.558095016788485;23.368508649916663;36.06175794825209;24.048375704996136
1965.79;18.62089484540663;9.592959032480078;24.949291743464467;37.411312876026294;24.972813106871804
1965.874;20.079016780480497;10.711512443010248;26.6581654840199;38.956565553042424;25.920395755773523
1965.958;21.65036772116049;11.919334167321312;28.48126321012063;40.57446289279345;26.936324262901415
1966.042;23.313222958552924;13.290975637656665;30.47245498433948;42.27070749906264;28.039616951215216
1966.123;25.154746880590235;14.847105728809916;32.67334263609579;44.112486656655705;29.105427465579087
1966.204;27.22349503752835;16.585661134300793;34.99994027279245;46.07092159193637;30.295624894273377
1966.288;29.533313314039724;18.532708182995012;37.54415726630507;48.05934899779826;31.462482745638397
1966.371;32.07660369162893;20.76726470859783;40.34017734482766;50.25210219392034;32.75166191489685
1966.455;34.85145449826895;23.278595294042105;43.41730650369827;52.65329554116848;34.18607820651821
1966.538;37.889976917237625;26.10139805225366;46.77289678872871;55.190971449327506;35.58036287256719
1966.623;41.20726965331051;29.26654499065557;50.363056061922464;57.8247487473932;37.07873148779501
1966.707;44.86373845674789;32.79417153877214;54.21036003640743;60.60420817490032;38.68299651624981
1966.79;48.852942487356394;36.695369988322255;58.36579514216507;63.670145841998554;40.35109026569392
1966.874;53.1354518413387;40.98234546846989;62.761199072795534;66.91796676357681;42.14052831905019
1966.958;57.696910064809;45.64929719341754;67.34513169364148;70.23313839092835;44.099876021979014
1967.042;62.489108631456176;50.62532916796284;72.12836806777757;73.70862500256959;46.09325006438812
1967.123;67.42837885685026;55.83052276678179;77.08512205315255;77.68249402522079;48.1672019128087
1967.204;72.4897967072777;61.18506518842256;82.10987803542595;81.98856993909088;50.47591683288987
1967.288;77.66508666521916;66.59468539593101;87.22341283540315;86.48090584653137;52.9482986284049
1967.371;82.92468586510675;72.05471190341999;92.42720470896164;91.22293840163992;55.46327042959918
1967.455;88.21190186119394;77.60938513586946;97.67619939343724;96.22745154731628;58.049099245427136
1967.538;93.49513621437428;83.22917588592148;102.91990373280044;101.39726625469316;60.881952477922646
1967.623;98.75753152316793;88.89132573840591;108.18241783866152;106.9684545709652;64.09145699210085
1967.707;104.1766572321841;94.66511297491782;113.5825974443376;112.80066970123106;67.51578765682284
1967.79;109.88482004844516;100.70914921690704;119.04039302722629;118.76092351589168;71.1299984608093
1967.874;115.63893692091057;106.78517991935152;124.3573400803678;124.63931002494988;75.0360274220374
1967.958;121.27356837513196;112.69651798964716;129.40471652664635;130.3000248505936;79.093239731421
1968.042;126.70622451797075;118.41557023935748;134.3690632293195;135.88650399658792;83.30337750513317
1968.124;131.92976545666818;124.00817175775424;139.1948946972639;141.24136626196645;87.70970312811926
1968.206;136.9537340015936;129.38934048512456;143.91317997307843;146.32544962349925;92.42689945793316
1968.29;141.7500058198095;134.44517963126717;148.447414394482;151.11822333253718;97.46274232215994
1968.373;146.23262028543488;139.22572477854746;152.68092001511317;155.6452970505802;102.60228840320148
1968.456;150.43381611868216;143.7088348719725;156.66857131809948;159.9683369208607;107.6957273544851
1968.54;154.2925735539683;147.85782948811416;160.37212892038028;164.01036797302623;112.5927506766551
1968.624;157.80948153059038;151.71917870524652;163.75588560395192;167.7959641677183;117.23683705261617
1968.708;161.03650039567017;155.19056064913576;166.8602891220566;171.26849291389271;121.67815791229444
1968.791;163.94318611535166;158.4752193669511;169.72267591031758;174.37428153445856;125.98516617475762
1968.874;166.5824316234217;161.47935824698664;172.29702841769733;177.148809667733;130.06825703296087
1968.958;168.94668822094616;164.1124023439085;174.48710107280786;179.76691415624936;133.799637079532
1969.042;170.982211147297;166.4395540760595;176.37298149140736;182.0984936505723;137.26134123673634
1969.123;172.64443185089073;168.4536033424097;177.93319430270094;184.093004411456;140.47239201060694
1969.204;173.95277631094828;170.10958836104632;179.16690101615444;185.7403245213363;143.40004389587813
1969.288;175.00453292539422;171.433923829977;180.13513459660192;187.0729071233877;146.07980502377615
1969.371;175.8351296671482;172.507397629838;180.88674497172383;188.16052526771992;148.49154455082206
1969.455;176.40487893241476;173.37322030026013;181.34459335390096;189.0776994263482;150.58506060726432
1969.538;176.66507165962895;173.9490335507793;181.48013817325253;189.70258220381535;152.3499133932694
1969.623;176.61037586444832;174.223908475006;181.29141228491304;190.0091470255167;153.87533816821102
1969.707;176.29095722537858;174.21248497856854;180.7984806032023;190.0135766097043;155.27088878082526
1969.79;175.6950702013694;173.94428012443268;180.04718727555047;189.72784611502271;156.33225744498904
1969.874;174.8372333916338;173.42096877056693;179.17631123134623;189.18911035248777;157.07568343059674
1969.958;173.77944747457457;172.6196808651868;178.07533866861706;188.5243714231082;157.4967911001821
1970.042;172.54309938148018;171.61342209914957;176.71216141343035;187.66602348331185;157.68997180996118
1970.123;171.03751225302773;170.42283227287356;175.1444304651506;186.55278523658183;157.74951774371755
1970.204;169.3816545942544;169.00469965578392;173.4435301076346;185.1895742108804;157.5608188814496
1970.288;167.52771338330058;167.33734509192686;171.54631103481776;183.61020949116167;157.08776230426562
1970.371;165.48482287296667;165.44498337031436;169.59280385077437;181.85466809354375;156.33455903061954
1970.455;163.3555694225664;163.3576935528159;167.5126278061652;179.94902034096927;155.33798702514065
1970.538;161.22931788957752;161.0716217077563;165.23179042183042;177.85532994367992;154.16579688357157
1970.623;158.8650356889365;158.7205714947662;162.74364608018087;175.5734458314663;152.8899352094058
1970.707;156.30037511080997;156.29179786848712;160.0773923300954;173.18639612189637;151.48222153998177
1970.79;153.5389592826258;153.72308446527734;157.24153481799416;170.68845106426696;149.93200842366477
1970.874;150.54849651624266;151.04204823723543;154.39922991881667;168.17160735867185;148.1933215386928
1970.958;147.39281036386038;148.1669924275831;151.45927100710398;165.55229291020007;146.3308501749528
1971.042;144.37440184686045;145.1199862894811;148.28448555487978;162.77861529051984;144.44161932214578
1971.123;141.16057650211363;141.9138971740043;144.91381806007794;159.8650665944669;142.33785633933627
1971.204;137.72124009228546;138.63118215521334;141.4136762151163;156.75789183014558;140.14617006595418
1971.288;134.15830122656;135.3571569057106;137.88663825603587;153.5414810397168;137.78040722676195
1971.371;130.53851318997317;131.92469759435778;134.291637494801;150.3380740390532;135.2812306130737
1971.455;126.8192784296257;128.33736590375364;130.58369366214927;147.06106324850558;132.72835952244162
1971.538;123.10856366958782;124.58635387474028;126.75645620747088;143.60134086212872;130.0450552328635
1971.623;119.29596159384654;120.71073187434628;122.76957546328988;140.03362477972675;127.18091125675384
1971.707;115.33388743470664;116.80508482321171;118.71538686871688;136.2604629354401;124.19109555628673
1971.79;111.23783940836152;112.96698965334498;114.69000384862984;132.56899837211228;121.11215632592656
1971.874;107.08368223820932;108.98162573541568;110.63325414040956;128.88871460386795;117.97933925877676
1971.958;103.01502312461696;104.83575772154664;106.44905339583146;125.08518923306532;114.80747918645196
1972.042;98.87374304400872;100.59966248385432;102.1813473175396;121.15465715624684;111.4740326106428
1972.124;94.6510189367867;96.4151542095326;97.9662889738069;117.09960445806324;107.95235316266847
1972.206;90.35610875961432;92.37790062028752;93.86351597348644;113.21802015403284;104.44200596948154
1972.29;86.04680899499978;88.19286186271836;89.73776470095194;109.28750875585034;100.96771595542134
1972.373;81.85290094527154;83.89721850649485;85.49197415544138;105.19122981428671;97.39772357834156
1972.456;77.68770239597308;79.56352213328756;81.22700623180505;101.03416013217684;93.7305170962871
1972.54;73.42247701409588;75.28613602705168;77.22838859664557;96.95359039309588;90.00263483982894
1972.624;69.21345313681738;71.08322406662124;73.25827365337152;92.88425727014756;86.37289822907233
1972.708;65.17796078165215;66.7928824013212;69.3223431536706;88.72586724361705;82.73155841848066
1972.791;61.21010571516205;62.42939846350907;65.52224171149325;84.5092696155857;78.94645934124118
1972.874;57.17958530919491;58.17497797122651;61.88453123498056;80.34937759206083;75.11823125671502
1972.958;53.32712766686918;54.09898397587268;58.23904677321268;76.32219288787694;71.4431714089475
1973.042;49.71900157280709;50.103864604848525;54.53413524448706;72.29201537958772;67.69255088500323
1973.123;46.25831383502762;46.03984993288326;50.99505001623999;68.2712239469967;63.851879975346534
1973.204;42.87133410041267;42.096179892939745;47.59007025983177;64.39274018418818;60.08809418799824
1973.288;39.71652677796272;38.27405182483186;44.18032393795576;60.63678805952678;56.51901253498205
1973.371;36.55055339692872;34.505435839822994;40.74664934951234;56.882021925067264;52.8828698626732
1973.455;33.42525716705709;30.916430544682942;37.440454975356886;53.201210029154126;49.26203761624052
1973.538;30.381607449104923;27.73088567335742;34.267437553002615;49.7969759796504;45.82825123819065
1973.623;27.45500541908204;24.780931731857365;31.28930341004844;46.554455476924126;42.49537849789824
1973.707;24.707276594440263;21.90704519502652;28.414096601501747;43.52444895844141;39.15056551469766
1973.79;22.180497365857075;19.117202382926468;25.56977496432441;40.7567602069346;35.962632973945176
1973.874;19.65512818016512;16.508644669835206;23.119878301699924;38.080685960321745;33.00184309802311
1973.958;17.354321714597713;14.115985989141445;20.715071511329537;35.3253253800579;30.139109146161424
1974.042;15.3817887138464;11.82068866476449;18.49720311183711;32.81500200023367;27.47945279503205
1974.123;13.622676776762312;9.7168837869426;16.65200573067348;30.387375020050406;25.192457494522255
1974.204;12.14997407186306;7.882435500443631;15.18938762684746;28.016890232825023;23.292353387950843
1974.288;11.081889272809624;6.272436452990604;13.963709513462575;25.92009479851533;21.4663981907184
1974.371;10.578301581996849;4.960703038851651;13.323523346416708;23.882882328155727;19.93010777201674
1974.455;10.669093582718329;4.20551173785694;13.450354326625744;22.06268942953447;18.605601505269064
1974.538;11.127007102346244;4.152491339415719;13.968255779624146;20.50746202768855;17.513855557785895
1974.623;11.534864477558507;4.408904406609697;14.508332101883406;19.20587696028971;16.83182260810425
1974.707;11.996114859637562;4.711175938209389;15.025264742693064;18.1571335613899;16.730854815754256
1974.79;12.479464143095251;5.01770689763754;15.593128282195426;17.461284893005004;17.08119558956721
1974.874;13.022632315180468;5.396004866554088;16.23411968302497;17.541179282003046;17.559020289044586
1974.958;13.645049101639922;5.79557545120183;16.927945896760725;17.987034830798937;18.066451339187545
1975.042;14.312012845781224;6.277274545538624;17.677364435197635;18.57334665690762;18.606330266367973
1975.123;15.01277711611076;6.76476765338373;18.484203664722106;19.19645872989666;19.141448976000607
1975.204;15.785495553875432;7.312304754053606;19.3111623401086;19.78355116248217;19.75700139615931
1975.288;16.657212369467025;7.959100998309698;20.285578622060584;20.47227637935729;20.30853721846316
1975.371;17.601208528234537;8.626303724376207;21.329464144085517;21.20344983390415;20.96278721799616
1975.455;18.599912982618047;9.439354289032556;22.42469143733044;21.963613471915505;21.709030611633285
1975.538;19.7251618170748;10.29553901454744;23.60373456313162;22.75944670892466;22.39895462001938
1975.623;20.866586695874787;11.204037061177509;24.89377247762008;23.605408249098176;23.23987841424912
1975.707;22.216691307100117;12.232883194372326;26.258174338982208;24.51810563113613;24.000370683213887
1975.79;23.701992809604935;13.415804807164326;27.817532884029266;25.513416285529903;24.91089193040608
1975.874;25.22613323399984;14.660392669167956;29.447702061712477;26.56018887656697;25.899556846187103
1975.958;26.89084225517467;16.06005092622305;31.155989827889783;27.642717794949803;26.86181107949079
1976.042;28.790227533554788;17.62783175275545;33.079776149757585;28.8014500140166;28.00611880065011
1976.124;30.839005913542476;19.341962457746916;35.20174310436812;30.10296026788833;29.107937120051055
1976.206;33.02745566912375;21.202768669724513;37.41181096879804;31.414022979822967;30.369586767975413
1976.29;35.44091182294451;23.2753475111604;39.83958936023533;32.88205356195926;31.74688456687987
1976.373;38.16020642352489;25.651452801312303;42.50854479334996;34.399667767543754;33.15600000552748
1976.456;41.10110620278984;28.31347843202229;45.40092983721525;35.995267753299416;34.63881132361018
1976.54;44.35344868599046;31.26765366848864;48.564887640032495;37.83296191586513;36.347396312786195
1976.624;47.9065812814309;34.54401668698317;51.95731841573907;39.75827369399315;38.159217799791755
1976.708;51.76195605140556;38.17870671444757;55.654661444609;41.73268274052375;40.07333216051004
1976.791;55.92798943743561;42.19348714322549;59.67646261395839;43.90244831072899;42.15491567001549
1976.874;60.40393645076271;46.65418243664578;64.00660995358685;46.31489686897975;44.45675234826
1976.958;65.26800507199955;51.52095797744929;68.62282025474094;48.91053221535616;46.95057060849829
1977.042;70.45953050952878;56.73946682352088;73.51737935901059;51.64086838323267;49.61691582345947
1977.123;75.87955766018834;62.259146791664634;78.5733830484036;54.55591832277887;52.471197688468095
1977.204;81.40109441913498;68.00643609900465;83.91752203613835;57.73029056246266;55.55376037148971
1977.288;87.02000331879859;73.86038793900684;89.45182291228377;61.20289073882971;58.89697246581622
1977.371;93.17624487996802;79.8845543283678;95.00551359778368;65.04397044424704;62.48527704373482
1977.455;99.5542972168003;86.24748373119296;100.66183579643476;69.33513135761767;66.19447514430371
1977.538;106.14397043653123;92.99461796106414;106.52320260849991;73.98239015069267;70.15893801935952
1977.623;112.91387196438848;99.96414510896858;112.50423229449515;78.96517094642067;74.53827178634273
1977.707;119.78671760009776;107.12550451143348;118.72722356964172;84.19094133864638;79.32016976489588
1977.79;126.72953649865256;114.41706136773426;125.2503837460448;89.61254925774924;84.38319640965994
1977.874;133.70637138889603;121.7579484927391;131.92391734176744;95.21131820849313;89.75168017168491
1977.958;140.5779501570957;128.99943450929507;138.65885697109;100.9128647941744;95.56377641601628
1978.042;147.26512117967962;135.99798167669212;145.3227092908363;106.69347025019005;101.86893407823707
1978.123;153.74892911162104;142.7718101788472;151.81935787645486;112.63034055880055;108.47615830124596
1978.204;160.0094642592905;149.4128132061297;158.09877046889778;118.68748793410995;115.1076683536902
1978.288;165.89249001807707;155.73563898189312;164.12512333652535;124.79474769886666;121.59494223005572
1978.371;171.57216000031818;161.70833400415776;169.8299171480489;130.90695639939403;127.847056329806
1978.455;176.91815363733494;167.361840122787;175.18451526548313;136.80087293874826;133.92382390787606
1978.538;181.8853414154075;172.61903291543751;180.30097325821063;142.49001653767513;139.7862835890396
1978.623;186.5560232516416;177.57867834229174;185.1293833758405;147.99756823337478;145.40265191673132
1978.707;190.91250071770267;182.1351127530204;189.6024193316308;153.30957350633352;150.76840402192673
1978.79;194.91292550392424;186.34814756128657;193.76598186949624;158.35290664281348;155.7896396797002
1978.874;198.61487209501425;190.2788998215288;197.5272124275457;163.0078371189873;160.52467118604463
1978.958;201.98183878208343;193.88629307401817;200.93644359127245;167.34434095867255;164.88972490250612
1979.042;204.95427526945045;197.08954525124116;204.0402050556645;171.39891164291117;168.98757435940306
1979.123;207.5488525172551;199.96954208297169;206.86264439558693;175.1700177281684;172.90684167241795
1979.204;209.7914639597028;202.50970968458265;209.38377588465417;178.63494685278675;176.43143608596057
1979.288;211.7781712029004;204.68267411609295;211.520606977974;181.77918819787035;179.5951033395825
1979.371;213.49390122423472;206.4801653137087;213.3165254942336;184.61807685011192;182.47969043758096
1979.455;214.8863380074403;207.91953011651623;214.79607575508;187.10719560094364;185.0552410598261
1979.538;215.92887396727707;209.13155838511585;215.94134052965504;189.2683994013112;187.3125163267026
1979.623;216.634376890974;210.0886364017852;216.75577396698617;191.15959494875713;189.31504666362727
1979.707;217.0071284176852;210.73314352620503;217.3172228857192;192.81329130065768;191.0046388442261
1979.79;217.0800818069081;211.0425887801047;217.61867906659057;194.16795375130795;192.39986532305
1979.874;216.90164361046973;211.04281490281423;217.61022246402464;195.1941071140639;193.4724696894505
1979.958;216.50305861876424;210.72840463659065;217.2833923282919;195.8910869790314;194.21791627367725
1980.042;215.87232722938447;210.115298448769;216.66336564808427;196.27813440857716;194.68401321687008
1980.124;214.99098106708743;209.24250659074673;215.77435218843584;196.40548559857865;194.9506912050729
1980.206;213.83683519419617;208.1970026139048;214.57704153359936;196.35383583124496;194.9295757830671
1980.29;212.40959673334496;207.02284285022864;213.26685309957435;196.04474394681745;194.64386773771412
1980.373;210.7166467856266;205.5799071981207;211.7579980675376;195.48487758264469;194.08499877558663
1980.456;208.78227987952593;203.8828430210718;209.9859194418576;194.66696871159732;193.23456271871515
1980.54;206.7200147267855;201.9452229215689;207.9731338184799;193.58160658432516;192.13256661981677
1980.624;204.4800235340023;199.77021288146943;205.74317961534615;192.25545007966477;190.9854734350384
1980.708;202.0201616440049;197.37159393803347;203.26543806628877;190.82306621113125;189.71952564561855
1980.791;199.34188453801983;194.80662890051423;200.69056990022688;189.1577264647732;188.2958720180621
1980.874;196.50146158866212;192.23121995523832;198.10688512399108;187.2440325547539;186.67799493601012
1980.958;193.58433652536223;189.57104674563172;195.46322649938912;185.09447584996613;184.83878137616784
1981.042;190.5542328438891;186.7735307742457;192.62226922549337;182.75275984577465;182.8152228263937
1981.123;187.489901383657;183.80402376111337;189.6090153387472;180.36224432996937;180.72727720851353
1981.204;184.3373899642958;180.64780771066023;186.49134574797392;178.0122530214181;178.50948995604773
1981.288;181.0165904890975;177.33604646535528;183.24272362943933;175.5594883312308;176.11531707133523
1981.371;177.54777572709142;173.82836735791346;179.8985690322053;172.91429008926326;173.55668005149545
1981.455;173.98774345589956;170.28551770385178;176.5129175297319;170.0904905803637;170.8627330785031
1981.538;170.24321560175807;166.72471124927063;172.94954691730163;167.14954726171172;167.99220465276204
1981.623;166.50796347518573;163.04505088662435;169.2544983622575;164.07788840924115;165.09234032741332
1981.707;162.7864238821776;159.21235970556407;165.43999663661504;161.03434237919876;162.10150427090753
1981.79;158.88032118754876;155.2677788533138;161.5339813626838;157.88994207280527;158.92753887169357
1981.874;154.88161934470247;151.18041312382334;157.57784151082234;154.55087284455917;155.58855097598328
1981.958;150.79411374549468;147.06722496133932;153.6018306474598;151.0823323230641;152.1483807413852
1982.042;146.5819298216557;142.97301309868885;149.57399370364655;147.46093566033483;148.6470508226199
1982.123;142.33226201362092;138.77754393881125;145.39592290295766;143.842627025002;145.0599683432323
1982.204;138.12265947473014;134.4792155036557;141.07342670758166;140.22115640310014;141.34716668960294
1982.288;133.85498105077164;130.0430946446032;136.75221701529713;136.49662880231088;137.51371043199634
1982.371;129.4617190759488;125.530698860203;132.5636120981502;132.5945191287147;133.63879618921686
1982.455;124.96014006603488;121.03006747002657;128.26057698320653;128.57761305242653;129.6240041447989
1982.538;120.52024301738672;116.56487247303951;123.8944856353606;124.62311175647314;125.56460462623168
1982.623;116.16664596302816;112.03230641242766;119.4449956735191;120.67313754113388;121.50067612398082
1982.707;111.72742268092072;107.46577209328288;115.075661302752;116.62841178968154;117.39673867554464
1982.79;107.23682388048027;102.79605075491229;110.91994694447672;112.50703054202052;113.19519288641224
1982.874;102.68853319499436;98.1466262427713;106.76910661238082;108.438673329113;108.89818880404584
1982.958;98.29657514631472;93.60753717887556;102.7299942856315;104.34389335389965;104.73221489294788
1983.042;94.0432865513396;89.04999342151237;98.83804123715738;100.25742216652505;100.60291366315074
1983.123;89.76037052339449;84.4755427136388;95.0449862696238;96.14584458387088;96.36105233472033
1983.204;85.50089125300897;79.94542909479627;91.23482474393532;91.99186104346278;92.01081638519886
1983.288;81.5837978660731;75.53850159792286;87.30363589575111;87.85784910779458;87.76956277179043
1983.371;77.89624036847967;71.23252268906427;83.31940931762772;83.89407841460114;83.57924821855934
1983.455;74.21813930727805;66.93292794931527;79.50658715325955;79.90209483913233;79.3446509331313
1983.538;70.45522895269501;62.65245213972318;75.68783147187082;75.8794640764129;75.07954189936804
1983.623;66.7258631065198;58.66847444992648;71.74496325827675;71.96956083918441;70.89436773857659
1983.707;63.16056074174074;54.95483690413411;67.8086325876374;68.23771305143396;66.88222179630571
1983.79;59.534667895308914;51.310062389778494;64.1356044469194;64.56444404109648;62.86768495574257
1983.874;55.86624938696903;47.671825711165155;60.4531966782661;61.07752002717017;58.945410599128984
1983.958;52.27264589493505;44.29939005892682;56.74403587981399;57.948356967523715;55.19464754749031
1984.042;48.80822062944367;40.929205938068165;53.15019222442394;54.95359207130561;51.60156616887875
1984.124;45.35457457898501;37.567777690414985;49.68088844372425;51.925393272765746;48.14140013746391
1984.206;42.098953849517024;34.29819455991893;46.107514551880435;48.93749767280139;45.07402166995734
1984.29;38.9327964369316;31.100584149164575;42.76517424239636;46.0781341995185;42.08969704318014
1984.373;35.77980482095384;27.8993819304418;39.49107431282835;43.15919420545771;39.19633064880752
1984.456;32.67324243514449;25.02485137811923;36.32255598259551;40.339648176308096;36.44382669336174
1984.54;29.718369122038748;22.178835174846235;33.32719933267652;37.6528819985445;33.7928600550535
1984.624;26.986534081227585;19.52493786458598;30.49187949054298;35.04727324714847;31.121864379177776
1984.708;24.387765488925897;16.997232247258133;27.77565698614242;32.58734389585053;28.726556740877044
1984.791;21.94095545871957;14.509159507209658;25.17242591218456;30.271656326658615;26.448778053280332
1984.874;19.655216506684273;12.535580151638262;22.928434067652613;27.974796817949866;24.32307801100497
1984.958;17.543629588511635;10.639509187689274;20.90943091953435;25.85325604858417;22.425337289630825
1985.042;15.88499728364704;8.961504855544772;18.991162886724055;24.015083356895776;20.71583317649999
1985.123;14.450774588138898;7.653127844130484;17.637862082118986;22.352467966313643;19.20634200641974
1985.204;13.302302206200702;6.828857399220608;16.658414189272833;20.8579621333846;18.144906376791997
1985.288;12.73492643773704;6.583912341994756;16.30108378319825;19.68923677218811;17.503770494045472
1985.371;12.89418055500068;6.954325769008038;16.579647044463247;18.83631065144724;17.392494222986475
1985.455;13.39525618321035;7.409334317081796;17.2121522024281;18.50467530371574;17.871364116983404
1985.538;14.031988080475738;7.912491024210042;17.84333001648019;18.842614180434435;18.357205078761933
1985.623;14.626833988984458;8.487361085921554;18.577860557372627;19.392355988252675;18.843109302022324
1985.707;15.310425641292705;9.074353353232596;19.285958699925164;20.056802088886705;19.383063962130436
1985.79;16.128762992524614;9.748135948482869;20.099029748485812;20.71699327192918;19.95154934670359
1985.874;16.889639965986937;10.502422644568908;21.011637106688195;21.395571203478653;20.552335674117863
1985.958;17.828013994451208;11.32355675738429;21.93026585164205;22.147091960340628;21.2936802326161
1986.042;18.76668944211608;12.232625839763047;22.99692886590615;22.9543626443894;21.975219882955823
1986.123;19.818714800723654;13.221394054577296;24.05905948795587;23.836145128946036;22.768638707654475
1986.204;20.992114966782548;14.224880304005277;25.26090362746448;24.7441960468831;23.63232448743475
1986.288;22.185469702920365;15.460488245375108;26.58080841093716;25.709588834063663;24.55278043743375
1986.371;23.491225280647143;16.763242210010766;27.94458750306033;26.753933333611883;25.59769576834694
1986.455;24.93683059236172;18.150503570764943;29.400247926265205;27.87456345009987;26.63607702032658
1986.538;26.445281963939784;19.69013028447252;31.016522244180873;29.11720569878471;27.802607110563784
1986.623;28.092217083597845;21.375730833308143;32.68093155895075;30.33812903958651;29.096339368914578
1986.707;29.914630400373053;23.12883244298818;34.52299548030865;31.70618900627794;30.45252092196196
1986.79;31.76594842513791;25.113539837854425;36.53722070508297;33.19381987549744;31.874654440211295
1986.874;33.82151632310191;27.32845058441815;38.58373447716126;34.72631647577109;33.515971071212114
1986.958;36.08699624269375;29.732986311605305;40.83718724121673;36.439153307547755;35.26276753546725
1987.042;38.486854667131375;32.31539845552608;43.3187650684654;38.2168854464227;37.12728522142468
1987.123;41.022528290130545;35.11778269311356;45.92192574939893;40.070061662597915;39.176665127285
1987.204;43.79078453162781;38.22276641825933;48.676197181988414;42.12550980039559;41.43459974186802
1987.288;46.8172329289676;41.66015615906297;51.68032752929911;44.38827020696059;43.85835871209254
1987.371;50.0912502484322;45.44781437023265;54.93208459062503;46.71680863288219;46.48002646150974
1987.455;53.58172627568657;49.58330274868968;58.40385821254108;49.16439587360656;49.36074045691479
1987.538;57.308570343178694;54.04367999632368;62.05123408677329;51.902328977674195;52.48261694027399
1987.623;61.34288408171783;58.818956018442734;65.99099889864638;54.881080586161545;55.959219303937154
1987.707;65.77091256520399;63.87541943499224;70.2378824383396;58.18575339693438;59.963546009385546
1987.79;70.71918805301722;69.38466068486458;74.63006730051595;61.97189479750417;64.47042005896387
1987.874;76.03470384270365;75.43383079385849;79.14196453082465;66.19648827908514;69.28783812488187
1987.958;81.70615496022978;81.88788050908994;84.23007219501993;70.77949906869814;74.50047371942162
1988.042;87.6917958248266;88.45352609072003;89.70472266205047;75.65710099470051;80.02065986106318
